text,label,source,length,word_count,url_count,has_shortened_url,digit_ratio,uppercase_ratio,has_currency,has_phone_number,exclamation_count,has_opt_out,has_call_to_action,has_discount_pattern,spam_keyword_count,has_sender_code,original_label
"Tudors magazamizda 3 urun sadece 49,90TL! Ister gomlek, ister tisort ucretsiz kargo avantajiyla. Son gun 5 Agustos n11.com/tudors SMS iptali icin n11 IPTAL yazip 2924'e gonderebilirsiniz Mersis No:0309034533200013",spam,turkish_sms_collection,213.0,28.0,0.0,0.0,0.1408450704225352,0.0751173708920187,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,spam
TUGCULARda SEZON SONU INDIRIMI devam ediyor.BAY-BAYAN KABANLAR ve diger tum urunlerde % 50ye varan INDIRIM FIRSATLARI ile sizleri bekliyor.,spam,turkish_sms_collection,139.0,19.0,0.0,0.0,0.014388489208633,0.4172661870503597,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,spam
TUGCULAR'da SEZON SONU INDIRIMI! Kabanlarda %70 Pantolonlarda %50'ye varan firsatlar 39 TL'ye trikolar sizi bekliyor. CIKIS:TUGCULAR yaz 4609 a mesaj at.,spam,turkish_sms_collection,153.0,21.0,0.0,0.0,0.065359477124183,0.2745098039215686,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,spam
TUĞCULAR da KIŞ İNDİRİMİ BAŞLADI! Bay-Bayan KABANLARDA ve diğer tüm ürünlerde % 50 ye varan İNDİRİM sizleri bekliyor.BU FIRSATI KAçIRMAYIN!!!,spam,turkish_sms_collection,141.0,20.0,0.0,0.0,0.0141843971631205,0.4468085106382978,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,spam
Tukkanda dur tukkanda :)),ham,turkish_sms_collection,25.0,4.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
Tul ve bu yeni yikanmis heralde deterjan kokuyor :)),ham,turkish_sms_collection,52.0,9.0,0.0,0.0,0.0,0.0192307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
"TUM BATTANIYE, HALI-KILIM VE PASPASLARDA 13 ARALIK'A KADAR %50+%50 EKSTRA INDIRIM! KACIRMAYIN! (CIKIS:5830A MC). MERSIS0273065777400019 madamecoco.com",spam,turkish_sms_collection,150.0,16.0,0.0,0.0,0.1733333333333333,0.5533333333333333,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,spam
Tum bebek-cocuk urunleri %50 indirimle magazalarimizda ve www.englishhome.com.tr'de sizlerle!SMS almamak icin RET yazip 4909'a gonderinMersis:0326026979700012,spam,turkish_sms_collection,158.0,15.0,1.0,0.0,0.1392405063291139,0.050632911392405,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,spam
Tum borclarini biraraya toplayip odemek icin BUTCE yaz 5202ye gonder (7TL/HFT) Iletisim tercihini degistirmek icin IZINIPTAL yaz 2780e gonder,spam,turkish_sms_collection,141.0,19.0,0.0,0.0,0.0638297872340425,0.1489361702127659,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,spam
"Tum borclarinizi kapatip 36 ay vadeli tek kredide birlestirmek icin, IHTIYAC (bosluk) KREDI TUTARI yazip bu mesaji cevaplayin! 4,9TL (OR:IHTIYAC 50000)",spam,turkish_sms_collection,151.0,21.0,0.0,0.0,0.0596026490066225,0.1986754966887417,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,spam
TUM COSKUSUYLA TUM REYONLARDA %50'YE VARAN NET VE US POLO TUM URUNLERDE %30 NET OGRETMENLER GUNUNE OZEL INDIRIM TUM MUSTERILERIMIZ ICIN BASLADI! bit.ly/1QgNlzW,spam,turkish_sms_collection,159.0,23.0,0.0,1.0,0.0314465408805031,0.7421383647798742,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,spam
Tum English Home aksesuarlar %50 indirimle magazalarimizda ve www.englishhome.com.tr'de!SMS almamak icin RET yazip 4909'a gonderin.Mersis:0326026979700012,spam,turkish_sms_collection,154.0,15.0,1.0,0.0,0.1428571428571428,0.0649350649350649,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,spam
Tum English Home aksesuarlar %50 indirimle magazalarimizda ve www.englishhome.com.tr'de. SMS almamak icin RET yazip 4909'a gonderin.Mersis:0326026979700012,spam,turkish_sms_collection,155.0,16.0,1.0,0.0,0.1419354838709677,0.064516129032258,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,spam
"Tum English Home goblen, kirlent ve koltuk sallari %50 indirimle magazalarimizda. SMS almamak icin RET yazip 4909'a gonderin.Mersis:0326026979700012",spam,turkish_sms_collection,148.0,18.0,0.0,0.0,0.1486486486486486,0.0675675675675675,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,spam
Tum English Home hali ve kilimler %50 indirimle magazalarimizda ve www.englishhome.com.tr'de.SMS almamak icin RET yazip 4909'a gonderin.Mersis:0326026979700012,spam,turkish_sms_collection,159.0,17.0,1.0,0.0,0.1383647798742138,0.0628930817610062,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,spam
Tum English Home havlular %50 indirimle magazalarimizda ve www.englishhome.com.tr'de sizlerle!SMS almamak icin RET yazip 4909'a gonderin.Mersis:0326026979700012,spam,turkish_sms_collection,160.0,16.0,1.0,0.0,0.1375,0.0625,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,spam
Tum English Home hazir perdeler %50 indirimle magazalarimizda ve www.englishhome.com.tr'de. SMS almamak icin RET yazip 4909'a gonderin.Mersis:0326026979700012,spam,turkish_sms_collection,158.0,17.0,1.0,0.0,0.1392405063291139,0.0632911392405063,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,spam
Tum English Home kilimler %50 indirimle magazalarimizda ve www.englishhome.com.tr'de. SMS almamak icin RET yazip 4909'a gonderin. Mersis:0326026979700012,spam,turkish_sms_collection,153.0,17.0,1.0,0.0,0.1437908496732026,0.065359477124183,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,spam
Tum English Home masa ortuleri %50 indirimle magazalarimizda ve www.englishhome.com.tr'de. SMS almamak icin RET yazip 4909'a gonderin. Mersis:0326026979700012,spam,turkish_sms_collection,158.0,18.0,1.0,0.0,0.1392405063291139,0.0632911392405063,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,spam
Tum English Home mutfak urunleri %50 indirimle magazalarimizda ve www.englishhome.com.tr'de. SMS almamak icin RET yazip 4909'a gonderinMersis:0326026979700012,spam,turkish_sms_collection,158.0,17.0,1.0,0.0,0.1392405063291139,0.0632911392405063,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,spam
"Tum English Home nevresim,carsaf ve yastik kiliflari %50 indirimle magazalarimizda sizlerle!SMS almamak icin RET yazip 4909'a gonderin.Mersis:0326026979700012",spam,turkish_sms_collection,158.0,17.0,0.0,0.0,0.1392405063291139,0.0632911392405063,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,spam
Tum English Home yatak ortuleri %50 indirimle magazalarimizda ve www.englishhome.com.tr'de!SMS almamak icin RET yazip 4909'a gonderin.Mersis:0326026979700012,spam,turkish_sms_collection,157.0,16.0,1.0,0.0,0.1401273885350318,0.0636942675159235,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,spam
"TUM EV GIYSILERINDE TEK FIYAT KAMPANYASI! GECELIKLER, SABAHLIKLAR,PIJAMALAR,BOLEROLAR. 9.90TL, 19.90TL, 29.90TL, 39.90TL. MAGAZALARDA VE madamecoco.com",spam,turkish_sms_collection,151.0,15.0,0.0,0.0,0.0993377483443708,0.6291390728476821,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,spam
Tum ev giysileri ve bornozlar %50 indirimle magazalarimizda ve www.englishhome.com.tr'de! SMS almamak icin RET yazip 4909'a gonderin.Mersis:0326026979700012,spam,turkish_sms_collection,156.0,17.0,1.0,0.0,0.141025641025641,0.0512820512820512,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,spam
TUM GARANTI BANKASI BIREYSEL ASIL KARTLARINIZIN LIMITININ HEMEN 3050TL YE ARTTIRILMASINI ISTIYORSANIZ 07.12.2015A KADAR LIMIT YAZIP 3340 A MESAJ ATIN. SIZE OZEL INDIRIM VE KAMPANYALARIMIZ ILE ILGILI UCRETSIZ SMS ALMAK ISTEMIYORSANIZ SMSIPTAL YAZIP 3342'YE GONDEREBILIRSINIZ.,spam,turkish_sms_collection,274.0,35.0,0.0,0.0,0.072992700729927,0.7846715328467153,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,spam
TUM HEDIYELIK DEKORATIF URUNLERDE %50+%50 INDIRIM 27 EYLUL'E KADAR MAGAZALAR VE madamecoco.com 'DA! IYI BAYRAMLAR! SMS IPTAL:5830'A MC. MERSIS:0273065777400019,spam,turkish_sms_collection,159.0,19.0,0.0,0.0,0.1635220125786163,0.5660377358490566,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,spam
Tum Ic Giyim Urunlerinde 3 AL 2 ODE Kampanyamiz Bugun Baslamistir.Keyifli Alisverisler Dileriz. (Mesaj almamak icin RET yaz 3347'ye SMS gonderiniz),spam,turkish_sms_collection,147.0,21.0,0.0,0.0,0.0408163265306122,0.1496598639455782,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,spam
"Tum ihtiyaclariniz icin 15.000 TL'ye kadar masrafsiz Aninda Kredi'ye Internet Subemizden veya IsCep'ten hemen simdi basvurun, onaylanan krediniz subeye gitmeden aninda hesabiniza gecsin! - SMS istemiyorsaniz IPTAL yazip 4722'ye gonderebilirsiniz. T. Is Ba",spam,turkish_sms_collection,255.0,33.0,0.0,0.0,0.0352941176470588,0.0784313725490196,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,spam
"Tum iPad mini modelleriyle uyumlu Be-ez marka kilif ve ekran koruyucusu 119,90 TL yerine sadece 49,90 TL. Hemen tiklayin! http://elmasepeti.com/_23328.html",spam,turkish_sms_collection,155.0,20.0,1.0,0.0,0.0903225806451612,0.0516129032258064,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,spam
Tum iPhone 6 modelleri on siparis ile satista! Sinirli sayidaki bu firsati kacirmayin. www.hizlial.com,spam,turkish_sms_collection,102.0,14.0,1.0,0.0,0.0098039215686274,0.0294117647058823,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,spam
TUM KISLIK BOTLAR 1ALANA 1BEDAVA KINETIX+JUMP+MP+VICCO+PIERRE CARDIN STOKLAR SINIRLIDIR.ADRS:LISE CAD.DERILAND AYAKKABI(CAMLICA FIRIN BITISIGI)bit.ly/1AxqNJk,spam,turkish_sms_collection,157.0,13.0,0.0,1.0,0.019108280254777,0.7834394904458599,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,spam
Tum Konfeksiyon Urunlerinde %50 ye Varan Indirim Baslamistir.Keyifli Alisverisler Dileriz. (Mesaj almak istemiyorsaniz RET yaz 3347'ye SMS gonderiniz),spam,turkish_sms_collection,150.0,18.0,0.0,0.0,0.04,0.1066666666666666,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,spam
Tum Konfeksiyon Urunlerinde NET %50 ve Tum Camasir Urunlerinde 3 AL 2 ODE Kampanyamiz Baslamistir.Tum Magazalarimizda ve www.dagistore.com adresinde Gecerlidir.Keyifli Alisverisler Dileriz. SMS Almak Istemiyorsaniz DAGI Yazip 3525'e gonderin.,spam,turkish_sms_collection,242.0,29.0,1.0,0.0,0.0330578512396694,0.1322314049586777,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,spam
Tum kosu bantlarinda sepette aninda indirim ve ucretsiz kargo firsati http://goo.gl/eYlUjW cikmak icin KLIKSA RET yaz 4933e yolla Mersis: 0564054884900014,spam,turkish_sms_collection,154.0,20.0,1.0,1.0,0.1298701298701298,0.0909090909090909,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,spam
"Tum mobilya, dekorasyon, aydinlatma ve ev tekstili urunlerinde aninda %20 indirim. Son gun 21 Kasim n11.com/mobilya-ev",spam,turkish_sms_collection,118.0,16.0,0.0,0.0,0.0508474576271186,0.0254237288135593,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,spam
Tum nakit ihtiyac ve odemelerinizde kullanabileceginiz 3000 TL kredili mevduat hesabiniz hazir. Sizi 11/05/2015 tarihine kadar en yakin subemize bekliyoruz.,spam,turkish_sms_collection,156.0,20.0,0.0,0.0,0.0769230769230769,0.0256410256410256,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,spam
Tum nakit ihtiyac ve odemelerinizde kullanabileceginiz 3000 TL kredili mevduat hesabiniz hazir. Sizi 13/07/2015 tarihine kadar en yakin subemize bekliyoruz.Iletisim tercihlerinizi degistirmek icin Paramatikler ve 0850 222 0 333.,spam,turkish_sms_collection,228.0,29.0,0.0,0.0,0.1008771929824561,0.0263157894736842,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,spam
Tum nakit ihtiyaclariniz ve alisverislerinizde kullanabileceginiz 2500 TL kredili mevduat hesabiniz hazir. 13/08/2015'e kadar en yakin subemize bekliyoruz.Iletisim tercihlerinizi degistirmek icin Paramatikler ve 0850 222 0 333,spam,turkish_sms_collection,226.0,27.0,0.0,0.0,0.1017699115044247,0.0221238938053097,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,spam
Tum ogretmenlerimizin 24 Kasim Ogretmenler Gununu kutlariz!Ogretmenlerimizin ve birinci derece yakinlarinin 100.000-1.000.000TL arasi 32-92 gun vade araliginda yeni mevduatlarina yillik brut %12.50 tanisma faizi.Xclusive ayricaliklarini bu cazip teklifle,spam,turkish_sms_collection,254.0,28.0,0.0,0.0,0.0905511811023622,0.0314960629921259,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,spam
"TUM PASPAS, KILIM VE HALILARDA BU HAFTAYA OZEL %50 + %50 EKSTRA INDIRIM! MAGAZALARDA VE madamecoco.com'DA",spam,turkish_sms_collection,105.0,16.0,0.0,0.0,0.0380952380952381,0.6285714285714286,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,spam
TUM PIKE VE PIKE TAKIMLARINDA %50+%50 INDIRIM!09 AGUSTOS'A KADAR BU FIRSATI KACIRMAYIN! (SMS IPTAL:5830'A MC) MERSIS: 0273065777400019 madamecoco.com,spam,turkish_sms_collection,149.0,18.0,0.0,0.0,0.174496644295302,0.5436241610738255,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,spam
Tum Pijamalarda 1 ALANA 1 BEDAVA Kampanyamiz 30/11/2015 Tarihine kadar devam etmektedir. (Mesaj almamak icin RET yaz 3347'ye sms gonderiniz),spam,turkish_sms_collection,140.0,20.0,0.0,0.0,0.1,0.1357142857142857,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,spam
Tum Pijamalarda ve Bayan Basic Camasirlarda 1 ALANA 1 BEDAVA Kampanyamiz Baslamistir. Keyifli Alisverisler Dileriz Mesaj almamak icin RET yaz 3347 SMS gonder,spam,turkish_sms_collection,157.0,23.0,0.0,0.0,0.0382165605095541,0.1783439490445859,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,spam
Tum Pijamlarda NET %50 Indirim Kampanyasi bugun baslamistir. Keyifli Alisverisler Dileriz. (bu mesaji almak istemiyorsaniz RED yaz 3347 sms gonder),spam,turkish_sms_collection,147.0,20.0,0.0,0.0,0.0408163265306122,0.0884353741496598,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,spam
"Tum sektorlerde,her harcamada 25TL'ye varan bonus! Garanti POS'larinda,her 100TL'lik isleme en az 10TL,toplam 100TL bonus icin 3340'a BOSYOK yazin! bonus.com.tr",spam,turkish_sms_collection,160.0,20.0,0.0,0.0,0.0875,0.11875,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,spam
"Tum sezon konfeksiyon ve camasirlarda aninda 50 TL INDIRIM. Her 300 tl ve uzeri alisverislerinizde, Tum magazalarimizda ve internet sitemizde gecerlidir. Keyifli alisverisler dileriz. www.dagi.com.tr Sms almak istemiyorsaniz DAGI yazip 3525'e gonderin.",spam,turkish_sms_collection,252.0,32.0,1.0,0.0,0.0357142857142857,0.0714285714285714,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,spam
Tum urunlerde %50 indirim firsati 13 Subat'a kadar Mugla Ruya Park AVM magazamizda sizlerle!SMS almamak icin RET yazip 4909'a gonderin.Mersis0326026979700012,spam,turkish_sms_collection,157.0,20.0,0.0,0.0,0.1528662420382165,0.0955414012738853,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,spam
Tum urunlerde %50 indirim firsati tum magazalarimizda ve www.englishhome.com.tr'de! 6 ulkede 350 magaza ile sizinleyiz!SMS almamak icin RET yazip 4909'a gonderin.Mersis:0326026979700012,spam,turkish_sms_collection,185.0,21.0,1.0,0.0,0.1405405405405405,0.0432432432432432,0.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,spam
TUM URUNLERDE %50+%50 EKSTRA INDIRIM! 22 KASIM'A KADAR MUGLA MAGAZALARINDA! KACIRMAYIN! (SMS IPTAL:5830'A MC). MERSIS: 0273065777400019 madamecoco.com,spam,turkish_sms_collection,150.0,17.0,0.0,0.0,0.1733333333333333,0.54,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,spam
Tum Urunlerde Sevgililer Gunune ozel %50'ye varan indirim magazalarimiz ve englishhome.com.tr'de!SMS almamak icin RET yazip 4909a gonderinMersis0326026979700012,spam,turkish_sms_collection,160.0,17.0,0.0,0.0,0.1375,0.06875,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,spam
"Tum yastik, yorgan ve battaniyeler net %50 indirimle magazalarimizda ve englishhome.com.tr'de!SMS iptal icin RET yazip 4909'a gonderin.Mersis:0326026979700012",spam,turkish_sms_collection,158.0,17.0,0.0,0.0,0.1392405063291139,0.050632911392405,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,spam
Tum Yeni Sezon Konfeksiyon ve Ic Giyimde 50 TL INDIRIM.300 TL. ve Uzeri Alisverislerinizde Gecerlidir Mesaj almak istemiyorsaniz RET yaz 3347'ye SMS gonderiniz,spam,turkish_sms_collection,159.0,23.0,0.0,0.0,0.0566037735849056,0.1698113207547169,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,spam
"Turk Telekomlular Kazaniyor! ebebek te %10, Mizu.com da %20, 724tikla.com da 250TL uzeri alisverisinize 30TL indirim sizleri bekliyor! Bilgi:turktelekom.com.tr",spam,turkish_sms_collection,159.0,19.0,0.0,0.0,0.0754716981132075,0.0566037735849056,1.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,spam
"Turk Telekomlulara ozel konut, ihtiyac ve tasit kredilerinde uygun faiz oranlari ve vade secenekleriyle masrafsiz krediniz VakifBankta Bilgi:vakifbank.com.tr",spam,turkish_sms_collection,157.0,18.0,0.0,0.0,0.0,0.0318471337579617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,spam
Turkce kotu hemen anlasiliyor,ham,turkish_sms_collection,29.0,4.0,0.0,0.0,0.0,0.0344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
Turkcell den size ozel Gozde Kampanya! 25 gun boyunca 10dk si 65krs tan ucretlendirileceksiniz. Paketinizi 27.02.2016 16:33 tarihine kadar kullanabilirsiniz.,spam,turkish_sms_collection,157.0,20.0,0.0,0.0,0.1146496815286624,0.0254777070063694,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,spam
"Turkcell Hazirkart kalitesiyle 1GB internet, heryone 500dk ve 1000 sms ayda sadece 19TL! Size ozel bu teklifimiz hakkinda detayli bilgi icin BILGI yazip,05327521111 e gonderin,sizi arayalim",spam,turkish_sms_collection,189.0,26.0,0.0,0.0,0.1111111111111111,0.0634920634920634,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,spam
Turkcell Hesap Ode ile Setcard gecerli tum restoranlarda hesabinizi Turkcell faturaniz ile odeyebilirsiniz. Hemen kullanmaya baslamak icin http://trcll.im/wgBR5,spam,turkish_sms_collection,160.0,18.0,1.0,0.0,0.00625,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,spam
Turkcell ile Ramazan coskusu paylasarak cogaliyor! Sevdiklerinize gonderebileceginiz iftardan sahura tam 2 saat konusma Turkcell den hediye! RAMAZAN bosluk hediye etmek istediginiz numarayi yazip (RAMAZAN 5XXX) 2222ye gondermeniz yeterli.,spam,turkish_sms_collection,238.0,29.0,0.0,0.0,0.0252100840336134,0.088235294117647,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,spam
Turkcell li annelerin en degerli varliklari icin saglikli mama tarifleri artik Gurme Bebek ile ceplerine geliyor! Sizde uzmanlarin onayladigi mama tariflerini ucretsiz almak icin hemen MAMA yazip 2222ye gonderebilirsiniz,spam,turkish_sms_collection,220.0,29.0,0.0,0.0,0.0181818181818181,0.0363636363636363,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,spam
Turkcell Muzik ile internetinizin olmadigi yerlerde bile dilediginiz sarkiyi dinlemek icin MUZIKDINLE yazip 2222ye gonderin.(30 gun ucretsiz),spam,turkish_sms_collection,141.0,17.0,0.0,0.0,0.0425531914893617,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,spam
Turkcell Muzik ile milyonlarca sarkiyi cevrimdisi dinleme ozelligiyle metroda ve ucakta bile dinlemek icin MUZIKDINLE yazip 2222ye gonderin.(Simdi 1ay ucretsiz),spam,turkish_sms_collection,160.0,20.0,0.0,0.0,0.03125,0.08125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,spam
Turkcell Muzik ile milyonlarca sarkiyi internet olmayan yerlerde bile dinlemek icin MUZIKDINLE yazip 2222 ye gonderin. (Simdi 1 ay ucretsiz),spam,turkish_sms_collection,140.0,20.0,0.0,0.0,0.0357142857142857,0.0928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,spam
TURKCELL SUPERONLINE'DA DEV KAMPANYA! BASVURU YAP 29 TL'DEN BASLAYAN FIYATLARI KACIRMA! KAMPANYA DETAYI ICIN! www.superonlinebasvurusu.com 02128240824,spam,turkish_sms_collection,150.0,16.0,1.0,0.0,0.0866666666666666,0.5933333333333334,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,spam
Turuncu Kart ile LG L70+ Akilli Telefon size ozel 599TL yerine 499TL Son gun 31 Mart. Kodunuz:8109340621462 Stok 1000 Adet,spam,turkish_sms_collection,122.0,20.0,0.0,0.0,0.221311475409836,0.1311475409836065,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,spam
Turuncu Kart ile size ozel LG L70+ Akilli Telefon 599TL yerine 499TL Son gun 31 Mart. Kodunuz:8109340621462 Stok 1000 Adet,spam,turkish_sms_collection,122.0,20.0,0.0,0.0,0.221311475409836,0.1311475409836065,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,spam
Tüh ya keşke ama sen nerden bilecektin ki ya:),ham,turkish_sms_collection,46.0,9.0,0.0,0.0,0.0,0.0217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
Tükkanda diilim ben gidince bakarım,ham,turkish_sms_collection,35.0,5.0,0.0,0.0,0.0,0.0285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
Tüm Akıllı Telefon Aksesuarlarında KARGO BEDAVA - 1 GÜNDE TESLİMAT ve KAPIDA ÖDEME Kolaylığı.,spam,turkish_sms_collection,93.0,14.0,0.0,0.0,0.010752688172043,0.4301075268817204,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,spam
Tüm otel alisverislerinizde gecerli %10 ek indirim saglayan kodunuz: HAWTR1 https://goo.gl/1R6VlC SMS iptal icin BVL RED yazip 5830a ücretsiz gönderin,spam,turkish_sms_collection,150.0,20.0,1.0,1.0,0.06,0.12,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,spam
Tüm otel ve tur alisverislerinde gecerli ekstra %10 indirim kodunuz:B23M29 Son gün Pazar http://goo.gl/tFPt0l .SMS red icin BVL yazip 5830a mesaj atabilirsiniz,spam,turkish_sms_collection,159.0,22.0,1.0,1.0,0.0691823899371069,0.0817610062893081,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,spam
Tüm otel ve tur alisverislerinde gecerli siz üyemize özel %10 indirim kodunuz: B23TH1 http://goo.gl/wYX0ss SMS iptal icin BVL RED yazip 5830a ücretsiz gönderin,spam,turkish_sms_collection,159.0,23.0,1.0,1.0,0.0628930817610062,0.0943396226415094,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,spam
Tüm otel ve tur alisverislerinde gecerli siz üyemize özel %10 indirim kodunuz: YB18Z3 https://goo.gl/yQd4dd SMS iptal icin BVL RED yazip 5830a ücretsiz gönderin,spam,turkish_sms_collection,160.0,23.0,1.0,1.0,0.0625,0.0875,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,spam
Tüm otellerde gecerli %40a varan indirimlere ek %10 indirim kodunuz: B62T4A http://goo.gl/gy1mrw SMS iptal icin BVL RED yazip 5830a ücretsiz gönderin,spam,turkish_sms_collection,149.0,21.0,1.0,1.0,0.0805369127516778,0.087248322147651,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,spam
Tüm otellerde ve turlarda gecerli en uygun fiyatlara ek %10 indirim kodunuz: SF16NY http://goo.gl/VRBFRC SMS iptal icin BVL RED yazip 5830a ücretsiz gönderin,spam,turkish_sms_collection,157.0,23.0,1.0,1.0,0.0509554140127388,0.1273885350318471,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,spam
TÜM SEZON GECERLI B.CAMELOT OTELDE 3 GECE 4 GÜN HERSEY DAHIL KISI BASI 589TL 0-12 YAS COCUK ÜCRETSIZ 9 TAKSIT REZERVASYON TEL 02522220631 smsiptalicin.com,spam,turkish_sms_collection,154.0,24.0,0.0,0.0,0.1298701298701298,0.6038961038961039,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,spam
"Tüm tur ve cruise alisverislerinizde 1000TL üzerine 100, 2500 TL üzerine 250 TL indirim saglayan kodunuz: BTJ29C SMS red icin BVL yaz 4609a ücretsiz gönder",spam,turkish_sms_collection,155.0,25.0,0.0,0.0,0.1290322580645161,0.1096774193548387,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,spam
Tüm ürünlerimizde ikinci ürüne %20 net indirim için son 1 hafta Üstelik elden senetle sakın kaçırmayın 5464013854 Sms iptali için http://iptal.co/ITqyy,spam,turkish_sms_collection,151.0,21.0,1.0,0.0,0.086092715231788,0.0331125827814569,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,spam
Tüm yurt disi tur seyatlerinizde gecerli siz üyemize özel 300TL bavul.com indirim kodunuz: A57PMW son kullanim günü 30 Nisan. http://goo.gl/XKxOKM,spam,turkish_sms_collection,146.0,20.0,1.0,1.0,0.047945205479452,0.0890410958904109,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,spam
Tüm yurt disi turlarda 2000TL ve üstü alisverisinizde gecerli bavul.com özel 400TL indirim kodunuz BVL400 Son gün cuma http://goo.gl/8qkzYG 08504804480,spam,turkish_sms_collection,151.0,20.0,1.0,1.0,0.1456953642384106,0.0728476821192053,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,spam
