text,label,source,length,word_count,url_count,has_shortened_url,digit_ratio,uppercase_ratio,has_currency,has_phone_number,exclamation_count,has_opt_out,has_call_to_action,has_discount_pattern,spam_keyword_count,has_sender_code
Siz ogretmenlerimize ozel 364 TL taksitle 10.000 TL kredi firsati Halkbank'ta sizleri bekliyor. Basvuru ve detayli bilgi icin sizleri subelerimize bekliyoruz. SMS iptal icin RET yazip 3404' e SMS gonderebilirsiniz. Mersis:0456000468500132 www.halkbank.com,spam,turkish_sms_collection,255.0,32.0,1.0,0.0,0.10980392156862745,0.06666666666666667,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
"Sizden ricam ya geçici olarak bize çıkış yapınız, yada kuruma iletirseniz bu süreci bugün filan halletmesi lazım",ham,turkish_sms_collection,112.0,17.0,0.0,0.0,0.0,0.008928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sizdende beklicekler cunku :),ham,turkish_sms_collection,29.0,4.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Size iyi eğlenceler güzelim benim selam söyle kevser kuşa,ham,turkish_sms_collection,57.0,9.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Size minnettariz! Ogretmenler gunune ozel dosya masrafsiz ihtiyac kredisine basvurmak icin T.C. kimlik numaranizi 5030'a gonderin. finansbank.com.tr,spam,turkish_sms_collection,148.0,17.0,0.0,0.0,0.02702702702702703,0.02702702702702703,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Size ozel 20 TL Hediye Cekiniz hesabinizda sizi bekliyor. Kosullar icin tiklayin, firsati kacirmayin http://www.hizlial.com/R6950/20TL",spam,turkish_sms_collection,134.0,15.0,1.0,0.0,0.05970149253731343,0.06716417910447761,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Size ozel 20TL bayram bonusu! 12-27 Eylulde Paracard ile toplam 300TL alisverise 20TL bonus! BAYRAM yazip 3340'a gonderin paracard.com.tr/b Size ozel indirim ve kampanyalarimiz ile ilgili ucretsiz SMS almak istemiyorsaniz SMSIPTAL yazip 3342'ye gonderebilirsiniz.,spam,turkish_sms_collection,263.0,34.0,0.0,0.0,0.07224334600760456,0.10266159695817491,1.0,0.0,2.0,1.0,0.0,0.0,4.0,0.0
Size ozel 20TL bayram bonusu! 12-27 Eylulde Paracard ile toplam 325TL alisverise 20TL bonus! BAYRAM yazip 3340'a gonderin paracard.com.tr/b Size ozel indirim ve kampanyalarimiz ile ilgili ucretsiz SMS almak istemiyorsaniz SMSIPTAL yazip 3342'ye gonderebil,spam,turkish_sms_collection,255.0,34.0,0.0,0.0,0.07450980392156863,0.10588235294117647,1.0,0.0,2.0,1.0,0.0,0.0,4.0,0.0
Size ozel 20TL bayram bonusu! 27 Eylul'e kadar Paracard ile 260TL daha harcayin 20TL bonus kazanin! BAYRAM yazip 3340'a gonderin paracard.com.tr/b Size ozel indirim ve kampanyalarimiz ile ilgili ucretsiz SMS almak istemiyorsaniz SMSIPTAL yazip 3342'ye gonderin.,spam,turkish_sms_collection,261.0,36.0,0.0,0.0,0.06513409961685823,0.10344827586206896,1.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0
Size ozel 2500 TL kredili mevduat hesabiniz hazir. Hemen kullanabilmeniz icin sizi en yakin subemize bekliyoruz. Basvuru icin son tarih: 17/04/2015,spam,turkish_sms_collection,147.0,21.0,0.0,0.0,0.08163265306122448,0.034013605442176874,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SiZE OZEL 30TL Cepte! ilk 100TL alisveriste kullanmak ve firsatlardan yararlanmak icin HATEM bosluk EVET yaz 3172 ye SMS gonder. Son Gun 19 Mayis!,spam,turkish_sms_collection,146.0,24.0,0.0,0.0,0.07534246575342465,0.18493150684931506,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
Size ozel 40TL indirim firsatini kacirmayin! Garanti Bankasi kredi kartiniz ile TEKNOSA'dan yapacaginiz 400TL ve uzeri ilk alisverisinize aninda 40TL indirim icin kodunuz:8408342465556 Son gun: 9 Ekim Detay: bonus.com.tr/t,spam,turkish_sms_collection,222.0,29.0,0.0,0.0,0.0945945945945946,0.08558558558558559,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0
Size ozel 75TL indirim firsati! Bonus kartiniz ile TEKNOSA'dan yapacaginiz 750TL ve uzeri ilk alisverisinize aninda 75TL indirim icin kodunuz:90520413681626 Son gun:10 Ocak bonus.com.tr/t3 Ucretsiz SMS almak istemiyorsaniz SMSIPTAL yazip 3342'ye gonderebilirsiniz.,spam,turkish_sms_collection,264.0,32.0,0.0,0.0,0.10606060606060606,0.10984848484848485,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0
Size ozel 75TL indirim firsatiniz devam ediyor! Kozmetik haric 300TL uzeri alisveriste hediyeniz olan 75TL indirim sifreniz GHCA4S549. Son gun 15.11. Bilgi icin 4442967.Cikmak icin RET BOYNER yazip 5956ya gonderin.Mersis no:2969818352347142,spam,turkish_sms_collection,240.0,31.0,0.0,0.0,0.175,0.10833333333333334,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0
"Size ozel firsat, kampanya ve urunler hakkinda SMS, e-posta ve telefon gibi iletisim kanallarimizdan UCRETSIZ bilgi almak icin EVET yazip yanitlayin. ANADOLUHYT",spam,turkish_sms_collection,160.0,22.0,0.0,0.0,0.0,0.1625,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Size ozel fiyat! Hp K7J62ES i5 islemcili notebook sadece 1.179 TL! n11.com/hp SMS iptali icin n11 IPTAL yazip 2924'e gonderebilirsiniz,spam,turkish_sms_collection,134.0,20.0,0.0,0.0,0.11940298507462686,0.11940298507462686,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
Size Ozel Kampanya: KIGILI'da Babalar Gunu'ne ozel 150 TL uzeri ilk alisverisiniz 20 TL indirimli! Ustelik sadece 4 gun %60+%10 Sansli Indirim firsatiyla. Bilgi icin sabit hatlardan: 0800 261 1938. Tekliflerimizi almak istemiyorsaniz KIGILI yazip 2454'e gonderebilirsiniz,spam,turkish_sms_collection,271.0,37.0,0.0,0.0,0.09225092250922509,0.0959409594095941,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0
Size ozel kampanyanizi uzattik! Kozmetik haric 300TL uzeri alisveriste hediyeniz olan 75TL indirim sifreniz GHCA4S549. Son gun 23.11. Bilgi icin 4442967.Cikmak icin RET BOYNER yazip 5956'ya gonderin.Mersis no:2969818352347142 Servis saglayici:Figensoft,spam,turkish_sms_collection,252.0,30.0,0.0,0.0,0.15873015873015872,0.10317460317460317,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0
"Size Ozel Teklif! 15TLye 1 ay her yone gecerli 400dk icin SOHBET400 yazin 2222ye gonderin, sevdiklerinizle rahat rahat sohbet edin. Turkcell in kampanya ve hizmetlerinden sizi haberdar etmemizi istemiyorsaniz IZINIPTAL yazip 2780 e gonderebilirsiniz.",spam,turkish_sms_collection,250.0,34.0,0.0,0.0,0.068,0.084,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
"Size ozel teklifimiz var!1292ile biten kredi kartinizin borcunu uygun kosullarla, ucretsiz taksitlendirme firsati icin bankamizin 2123196093 nolu telefonundan aranacaksiniz.Kampanya SMS'i almamak icin IPTAL yazip 3639' a gonderin. MERSIS: 03880023334005",spam,turkish_sms_collection,253.0,29.0,0.0,0.0,0.12648221343873517,0.06324110671936758,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0
Size Özel 25 TL İNDİRİM ÇEKİ Hesabınızda! bit.ly/morhipoSizeOzel,spam,turkish_sms_collection,64.0,8.0,0.0,1.0,0.03125,0.28125,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Size Özel 50 TL indirim ceki Hesabinizda ! Detaylar: http://goo.gl/Eie9D8,spam,turkish_sms_collection,73.0,10.0,1.0,1.0,0.0547945205479452,0.1095890410958904,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
"Size özel kampanya ve bilgilendirme yapabilmemiz için Opet'e verdiğiniz kişisel ve alışveriş bilgilerinizin işlenerek, çeşitli kanallardan sizinle iletişime geçmemize izin veriyorsanız İZİN AD SOYAD yazın 6738'e gönderin,hediyenizi kazanın!",spam,turkish_sms_collection,240.0,28.0,0.0,0.0,0.016666666666666666,0.05416666666666667,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
Size Özel Sürpriz Hediye Çekinizi Gördünüz Mü? Hesabınızı Kontrol Etmek İçin Acele Edin! : bit.ly/morhiposurpriz,spam,turkish_sms_collection,112.0,15.0,0.0,1.0,0.0,0.11607142857142858,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Sizede gelmiş mi,ham,turkish_sms_collection,16.0,3.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sizi ozledik!Size ozel 20TL bonus!156012 ile biten kartinizla 13-31 Ocak'ta toplam 80TL harcayin 20TL bonus hediyemiz olsun.SECIM yazin kart son 6 haneyi 3340'a gonderin bonus.com.tr/z4 Ucretsiz SMS almak istemiyorsaniz SMSIPTAL yazip 3342'ye gonderebilirsiniz.,spam,turkish_sms_collection,261.0,33.0,0.0,0.0,0.09961685823754789,0.09961685823754789,1.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0
Sizi ozledik!Size ozel 25TL BONUS!156012 ile biten kartinizla 11-30 Kasim'da toplam 145TL harcayin 25TL BONUS hediyemiz olsun.SECIM yazin kart son 6noyu 3340'a gonderin bonus.com.tr/zw Ucretsiz SMS almak istemiyorsaniz SMSIPTAL yazip 3342'ye gonderebilirsiniz.,spam,turkish_sms_collection,260.0,32.0,0.0,0.0,0.1,0.13846153846153847,1.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0
Sizi ozledik!Size ozel 25TL BONUS!156012 ile biten kartinizla 9-31 Ekim'de toplam 100TL harcayin 25TL BONUS hediyemiz olsun.SECIM yazin kart son 6noyu 3340'a gonderin bonus.com.tr/t8 Ucretsiz SMS almak istemiyorsaniz SMSIPTAL yazip 3342'ye gonderebilirsin,spam,turkish_sms_collection,255.0,32.0,0.0,0.0,0.10196078431372549,0.1411764705882353,1.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0
Sizi yeni yilda yeniden Vodafone'a bekliyoruz! Vodafonelularla sinirsiz konusma ve tam 5GB internet ile Red 2015 tarifesi ayda sadece 59TL! Yeni yila ozel bu firsat icin 31 Aralik'a kadar Vodafone Cep Merkezlerimize bekliyoruz!,spam,turkish_sms_collection,227.0,33.0,0.0,0.0,0.039647577092511016,0.05726872246696035,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
"Sizi yeni yilda yeniden Vodafone'a bekliyoruz!Heryone 1000dk,1000sms,1GB sadece 39TL!Ustelik tarifenizde kullanmadiginiz hersey bir sonraki aya devrediyor! Vodafone CepMerkezlerine bekliyoruz.",spam,turkish_sms_collection,192.0,19.0,0.0,0.0,0.057291666666666664,0.057291666666666664,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
Sizin orda elektirik calismasi varmis unutmuslar senin makinayi kapamayi elektirik gidince kapanmis,ham,turkish_sms_collection,99.0,12.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sizin ve ailenizin ramazan bayrami mubarek olsun.,ham,turkish_sms_collection,49.0,7.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sleepy.com.tr 2015in Bitmesine Saatler Kaldi, Bu Yilin En Buyuk Firsatlarini Kacirmayin, Bu Gun Son! Iptal icin SLEEPY RET yaz 7889 gonder",spam,turkish_sms_collection,138.0,21.0,0.0,0.0,0.057971014492753624,0.16666666666666666,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
Sleepy.com.tr Facebook ta 300.000 Kisi olmamizin Mutluluguyla 7-31 Ocak Arasinda Toplamda En Fazla Alisveris Yapan 300 Kisiye Meyve Sepeti (1 Kutu Portakal Kokulu +1 Kutu Elma Kokulu +1 Kutu Limon Kokulu +1 Kutu Cilek Kokulu) Hediye! Bizi Takip Edin,spam,turkish_sms_collection,249.0,39.0,0.0,0.0,0.0642570281124498,0.12048192771084337,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Sleepy.com.tr Kasim Ayinin Son Buyuk Kampanyasi 5 Kutu Cocuk Bezi+ 2 Kutu 4x70 Sensitive Havlu+ 2 Kutu 4x60 Hamam Havlu+ 2 Paket 10lu Bakim Ortusu 216TL yerine %40 Indirimle 130TL. Ayin Son Firsatini Kacirma! Iptal icin SLEEPY RET yaz 7889 gonder.,spam,turkish_sms_collection,247.0,41.0,0.0,0.0,0.09716599190283401,0.14979757085020243,1.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0
Sleepy.com.tr Son Gun Son Buyuk Kampanya 5kutu Cocuk Bezi+ 2kutu 4x70 Sensitive Havlu+ 2Kutu 4x60 Hamam Havlu+ 2paket 10lu Bakim Ortusu 216TL yerine %40 Indirimle 130TL. Ayin Son Firsatini Kacirma! Iptal icin SLEEPY RET yaz 7889 gonder Mersis 037601148790,spam,turkish_sms_collection,255.0,39.0,0.0,0.0,0.1411764705882353,0.13725490196078433,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0
Sleepy.com.tr Super Firsat Yilin En Buyuk Kampanyasina Simdi 3lu ve 5li Paketlerde eklendi. Bu Buyuk Firsat icin SON 10GUN! Iptal icinSLEEPY RET yaz 7889 gonder,spam,turkish_sms_collection,160.0,25.0,0.0,0.0,0.05,0.175,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
Sleepy.com.tr Yilin En Buyuk Firsati. 10 Kutu Cocuk Bezi + Gurme Sepeti(4x70 Sensitive Havlu+ 4x60 Gul Bahcesi Havlu+ 4x60 Hamam Havlu + 4x40 Yeni Dogan Havlu) 351TL yerine %43 indirimle 200TL. Yilin En Buyuk firsatini kacirma. Iptal icin SLEEPY RET yaz 7889 gonder Mersis 037601148790,spam,turkish_sms_collection,285.0,45.0,0.0,0.0,0.13333333333333333,0.13333333333333333,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0
Sleepy.com.tr Yilin En Buyuk Kampanyasi icin SON 15 GUN ! 10 Kutu Bebek Bezi 200tl + Gurme Islak Havlu Sepeti Hediye. Iptal icin SLEEPY RET yaz 7889 gonder.,spam,turkish_sms_collection,156.0,28.0,0.0,0.0,0.07051282051282051,0.1858974358974359,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
"Sleepy.com.tr Yilin En Buyuk Kampanyasinda Son 2 Gun.Ustelik en cazip 10lu,5li ve 3lu Paketlerle!Yilin en buyuk firsatini kacirma!IptalicinSLEEPY RETyaz7889gndr",spam,turkish_sms_collection,160.0,19.0,0.0,0.0,0.05625,0.125,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
"Sleepy.com.tr Yogun Talep Uzerine Uzattigimiz Yilin En Buyuk Firsati Kampanyasini Kacirmayin, Bu Gun Son! Iptal icin SLEEPY RET yaz 7889 gonder.",spam,turkish_sms_collection,144.0,21.0,0.0,0.0,0.027777777777777776,0.16666666666666666,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
slm abi bizim kantinci mehmetin numarasi varsa gonderebilirmisin,ham,turkish_sms_collection,64.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
slm hocam ben geliyorum 12 30 gibi ordayım,ham,turkish_sms_collection,42.0,8.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slm iyi akşamlar yarın beni almayı unutmadin değil mi ihtiyar ?,ham,turkish_sms_collection,63.0,11.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slm s3 ilani icin rahatsiz etmistim,ham,turkish_sms_collection,35.0,6.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slm sahibinden com daki ilanını gördüm. Bende tayin oldum ev arıyorum. Yabanci biri olarak mevki neresi söyler misin. Market yada kamu binası nere yakın. Teşekkürler,ham,turkish_sms_collection,165.0,25.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slm yarın beraber gidecektik hatırlatayım dedim. Plan değişikliği yoksa kaçta çıkalım,ham,turkish_sms_collection,85.0,11.0,0.0,0.0,0.0,0.023529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Slmlar kardeş ancak çıkıyoruz yola da..:) senin takımlarıda geçerken bırakayım eve lazım olur nede olsa en az 15 gün yokuz ,) tabi uyumadıysanız :)",ham,turkish_sms_collection,147.0,24.0,0.0,0.0,0.013605442176870748,0.006802721088435374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"SMS'lerinizi cok hafif, cok ince Lenovo VIBE X2'den okumak icin 8 Mart'a kadar Garanti Internet veya Cep Subesi'ne giris yapin, kazanma sansi yakalayin! Detaylar icin: http://goo.gl/nZjYqP",spam,turkish_sms_collection,188.0,26.0,1.0,1.0,0.010638297872340425,0.09574468085106383,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
"Sn :Ali Kaya, Adiniza tanimli 1750 TL Degerinde Hediye Paketiniz 3 Is Günü Icinde Onaylanmama Durumunda Iade Olacaktir. Irtibat, 08505111463",spam,turkish_sms_collection,140.0,20.0,0.0,0.0,0.11428571428571428,0.12142857142857143,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
"Sn ALTIN, Sadece size özel Efsane Kampanya,Mugla Festiva magazamizda yeniden sizlerle..2Takim Elbise+Gömlek+Kravat+Kemer+Çorap seti 1699TL yerine SADECE 599TL.Teklifleri almak istemiyorsaniz RET ALTINYILDIZ yazip 3347'e gonderin. Mersis No:01870628718",spam,turkish_sms_collection,251.0,26.0,0.0,0.0,0.09163346613545817,0.1752988047808765,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
"Sn DEMIRYILI, Size ozel 30TL Indirim hediyemiz var! %60 Indirim devam ederken 150TL uzeri alisverisinizde keyifle harcayiniz. Son Gun: 31 Aralik",spam,turkish_sms_collection,144.0,21.0,0.0,0.0,0.0625,0.1388888888888889,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0
"Sn KARA, Size ozel 25TL INDIRIM! 13 Aralik'a kadar 150TL uzeri ilk alisverisinizde keyifle harcayin! Ustelik KIGILI ve ABDULLAH KIGILI'da %60 Indirim ve cek firsati devam ediyor. Bilgi: 0800 261 1938. Cikmak icin KGL yazip 2454'e gonderebilirsiniz.",spam,turkish_sms_collection,248.0,37.0,0.0,0.0,0.0967741935483871,0.1814516129032258,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0
"Sn KARASOY, Size ozel 25TL INDIRIM! 13 Aralik'a kadar 150TL uzeri ilk alisverisinizde keyifle harcayin! Ustelik KIGILI ve ABDULLAH KIGILI'da %60 Indirim ve cek firsati devam ediyor. Bilgi: 0800 261 1938. Cikmak icin KGL yazip 2454'e gonderebilirsiniz.",spam,turkish_sms_collection,251.0,37.0,0.0,0.0,0.09561752988047809,0.19123505976095617,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0
"Sn KARASOY,Yeni yasinizda ilk hediyeniz KIGILI'dan! NET %70+%20 INDIRIM'e ek 15.09.2015'e kadar ekstra %10 INDIRIM magazalarimizda. Mutlu yillar! Bilgi: 0800 261 1938. Cikmak icin KGL yazip 2454'e gonderebilirsiniz. Mersis:0562003566100015",spam,turkish_sms_collection,239.0,29.0,0.0,0.0,0.18828451882845187,0.16317991631799164,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0
"Sn KARATAY, Kartinizdaki 7.5 TL puani kullanmaniz icin son gun 31 Aralik! Ustelik yeni yil alisverisiniz Net %60 Indirim ve 250TL uzeri %20 Hediye Ceki firsatiyla. Pantolon 69, 2 Gomlek 99, 2 Triko 130 TL! Bilgi:08002611938",spam,turkish_sms_collection,223.0,36.0,0.0,0.0,0.13901345291479822,0.11210762331838565,1.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0
"Sn KAYA, Kartinizdaki 7.5 TL puani kullanmaniz icin son gun 31 Aralik! Ustelik yeni yil alisverisiniz Net %60 Indirim ve 250TL uzeri %20 Hediye Ceki firsatiyla. Pantolon 69, 2 Gomlek 99, 2 Triko 130 TL! Bilgi:08002611938 Cikmak icin KGL yazip 2454'e gonderebilirsiniz.",spam,turkish_sms_collection,268.0,42.0,0.0,0.0,0.13059701492537312,0.09701492537313433,1.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0
"Sn KAYA, Sadece 5 GUN! Yeni sezonda %50 Indirime ek 25 TL indirim bizim hediyemiz! 200 TL uzeri alisverisinizde keyifle harcayin. Son Gun:1 Kasim Bilgi: 0800 261 1938. Cikmak icin KGL yazip 2454'e gonderebilirsiniz. Mersis:0562003566100015",spam,turkish_sms_collection,239.0,35.0,0.0,0.0,0.16736401673640167,0.100418410041841,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0
"Sn KAYA,Yeni yasinizda ilk hediyeniz KIGILI'dan! NET %70+%20 INDIRIM'e ek 12.08.2015'e kadar ekstra %10 INDIRIM magazalarimizda. Mutlu yillar! Bilgi: 0800 261 1938. Cikmak icin KGL yazip 2454'e gonderebilirsiniz. Mersis:0562003566100015",spam,turkish_sms_collection,236.0,29.0,0.0,0.0,0.1906779661016949,0.15254237288135594,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0
"Sn. KAHVECİ,Lütfen baglantiyi tiklayip onay veriniz ki, hem CNS Kampanyalarindan bilgi alin hemde % 10 INDIRIM kazanin http://sms.cns.com.tr/396844",spam,turkish_sms_collection,147.0,18.0,1.0,0.0,0.05442176870748299,0.1360544217687075,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
"Sn. KAYA, 32-92 gun vadeli 25.000-1.000.000TL arasi mevduatiniza ozel %10,80 faiz firsati 30 Nisana kadar MUGLA Subemizde.",spam,turkish_sms_collection,122.0,17.0,0.0,0.0,0.18032786885245902,0.11475409836065574,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
"Sn. KURU,bu hafta sonu 50TL cek sadece size ozel 75TL degerinde!Boyner'de 200TL alisveriste kazanilan cekler 100TLde harcanir.Sifre 86ZXXMY63.Songun21.12",spam,turkish_sms_collection,153.0,18.0,0.0,0.0,0.11764705882352941,0.13725490196078433,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
"Sn.KAYA, 32-92 gun vadeli 25.000-1.000.000TL arasi mevduatiniza ozel %10,80 faiz firsati 30 Nisana kadar ATATURK UNV. Subemizde.",spam,turkish_sms_collection,128.0,17.0,0.0,0.0,0.171875,0.1484375,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
"Sn.TUNCAY, 32-92 gun vadeli 25.000-1.000.000TL arasi mevduatiniza ozel %10,80 faiz firsati 30 Nisana kadar MUGLA Subemizde.",spam,turkish_sms_collection,123.0,16.0,0.0,0.0,0.17886178861788618,0.13008130081300814,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
SN: Hakan Duru EV SAHANE bölge calismasinda evinizin uygun görülmüs ONAYLANMISTIR evinizi ücretsiz yenileme firsati kazandiniz 08504737012,spam,turkish_sms_collection,138.0,17.0,0.0,0.0,0.07971014492753623,0.18115942028985507,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
Snowden Bilemedim,ham,turkish_sms_collection,17.0,2.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Snowden da güzel filmdi onu da izledim ben bakarm bi,ham,turkish_sms_collection,52.0,10.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"So CHIC te %100 UV Italyan Gunes Gozlukleri, yeni yaz aksesuarlari ve saatleri sizleri bekliyor Ustelik Her 100TL ye 25 TL HEDIYE www.sochic.com.tr",spam,turkish_sms_collection,147.0,23.0,1.0,0.0,0.05442176870748299,0.14965986394557823,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
So CHIC te Sevgililer Gunune ozel 200TL uzeri alisverislerde 123TL degerindeki So CHIC Parfum hediye! Stoklarla sinirli kampanyayi kacirmayin www.sochic.com.tr,spam,turkish_sms_collection,159.0,20.0,1.0,0.0,0.03773584905660377,0.11320754716981132,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
So CHIC te yeni nesil Italyan Gunes Gozlukleri 319 TL. Ustelik her 100 TL de 25 TL lik hediye ceki firsatiyla. www.sochic.com.tr,spam,turkish_sms_collection,128.0,22.0,1.0,0.0,0.0625,0.1171875,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
"So CHIC'te Indirim Kampanyasinda son gunler! 1. urunde %10, 2. urunde %15, 3. urunde %20 INDIRIM firsatini kacirmayin! www.sochic.com.tr",spam,turkish_sms_collection,136.0,19.0,1.0,0.0,0.0661764705882353,0.10294117647058823,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0
Sobiad Atıf dizini,ham,turkish_sms_collection,18.0,3.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sobiad atıf tarama motorundan adımı yazarak bana yapılan atıf listesinin fotoğrafını çekip yollayabilir misin,ham,turkish_sms_collection,109.0,14.0,0.0,0.0,0.0,0.009174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOGUK KIS GUNLERINDE SICAKLIGIYLA VAZGECILMEZINIZ YUMUSACIK POLAR SABAHLIKLAR BU HAFTA 29.99TL VE 39.99TL! CIKIS:5830A MC MERSIS0273065777400019 madamecoco.com,spam,turkish_sms_collection,159.0,17.0,0.0,0.0,0.1761006289308176,0.610062893081761,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Soğuk almışım ondan :(,ham,turkish_sms_collection,22.0,4.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOK ! SOK! SOK! FARMASIDE 30-31 OCAK CUMARTESI VE PAZAR GUNU OCAK AYI KAMPANYASINA OZEL 50TL UZERI SIPARISLERINIZE KARGO BEDAVA! SIZE OZEL FIYATLARI KACIRMAYIN!,spam,turkish_sms_collection,160.0,24.0,0.0,0.0,0.0375,0.78125,1.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0
SOMESTiR FIRSATI! ALANYADA KAPALI HAVUZLU SAUNA HAMAMLI 5 YILDIZ HERSEYDAHiL OTELDE TATiL 4GECE 5GUN 230TL 0-14 YAS FREE +9TAKSiT 02425153000 www.goo.gl/DVaByc,spam,turkish_sms_collection,159.0,21.0,1.0,1.0,0.1320754716981132,0.610062893081761,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
SOMESTR FIRSATI SiDE DiAMOND BEACH RESORT HOTELDE HD KiSi BASI 4 GECE 5 GUN TOPLAM 289TL 0-12 YAS FREE 6 TAKSiT REZERVASYON 02429010703 www.oteldiamondbeach.com,spam,turkish_sms_collection,160.0,24.0,1.0,0.0,0.125,0.54375,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
